herb_name	symptom	symptom_E	DB_SRC	DB_SRC_ID
翻白草	热泻	Diarrhoea	SIDER	C0011991
翻白草	热泻	Diarrhea	MeSH	D003967
鳖甲	头晕	Lightheadedness	SIDER	C0220870
鳖甲	头晕	Dizziness	SIDER	C0012833
鳖甲	头晕	Dizziness	MeSH	D004244
鳖甲	发热	Fever chills	SIDER	C0085594
鳖甲	发热	Fever	MeSH	D005334
鳖甲	目眩	Lightheadedness	SIDER	C0220870
鳖甲	经闭	Menopause	SIDER	C0025320
鳖甲	经闭	Menopause	MeSH	D008593
鳖甲	骨蒸			
鳖甲	头晕目眩	Dizziness	SIDER	C0012833
鳖甲	头晕目眩	Dizziness	MeSH	D004244
鳖甲	骨蒸劳热	Fever	MeSH	D005334
鳖甲	_瘕	Neoplasm	SIDER	C0027651
鳖甲	手足_疲	Athetosis	SIDER	C0004158
鳖甲	手足_疲	Athetosis	MeSH	D001264
七十味珍珠丸	中风	Stroke	MeSH	D020521
七十味珍珠丸	半身不遂	Hemiplegia transient	SIDER	C0521662
七十味珍珠丸	半身不遂	Hemiplegia	SIDER	C0018991
七十味珍珠丸	半身不遂	Hemiparesis	SIDER	C0018989
七十味珍珠丸	半身不遂	Hemiplegia	MeSH	D006429
七十味珍珠丸	瘫痪	Abasia	SIDER	C0877217
七十味珍珠丸	_痫	Epilepsy	SIDER	C0014544
七十味珍珠丸	_痫	Epilepsy	MeSH	D004827
七珍丸	身热	Fever chills	SIDER	C0085594
七珍丸	身热	Fever	MeSH	D005334
七珍丸	烦躁	Restlessness aggravated	SIDER	C0856081
七珍丸	便秘	Constipation	SIDER	C0009806
七珍丸	便秘	Constipation	MeSH	D003248
七珍丸	大便秘结	Constipation	SIDER	C0009806
七珍丸	大便秘结	Constipation	MeSH	D003248
七珍丸	惊风	Convulsion neonatal	SIDER	C0159020
七珍丸	气粗	Gasping	SIDER	C0425449
七珍丸	停食	Gastric disorder	SIDER	C0038354
七珍丸	停乳	Blood prolactin decreased	SIDER	C0853710
七珍丸	痰涎壅盛	Sputum increased	SIDER	C0235567
七珍丸	昏睡	Lethargy	SIDER	C0023380
七珍丸	昏睡	Lethargy	MeSH	D053609
七珍丸	小儿急惊	Convulsion neonatal	SIDER	C0159020
九制大黄丸	口渴	Thirst	SIDER	C0039971
九制大黄丸	口渴	Thirst	MeSH	D013894
九制大黄丸	心烦	Boredom	MeSH	D001887
九制大黄丸	便秘	Constipation	SIDER	C0009806
九制大黄丸	便秘	Constipation	MeSH	D003248
九制大黄丸	停食	Gastric disorder	SIDER	C0038354
九制大黄丸	积滞	Dyspepsia	MeSH	D004415
九制大黄丸	渴	Thirst	SIDER	C0039971
九制大黄丸	渴	Thirst	MeSH	D013894
九制大黄丸	胸热	Hot Temperature	MeSH	D006358
三两半药酒	疼痛	Pain	SIDER	C0030193
三两半药酒	疼痛	Ache	SIDER	C0234238
三两半药酒	疼痛	Pain	MeSH	D010146
三两半药酒	痹病	Arthritic pains	SIDER	C0857177
三两半药酒	四肢疼痛	Pain of lower extremities	SIDER	C0239376
三两半药酒	筋脉拘挛	Extremity contracture	SIDER	C0919768
止嗽化痰丸	咯血	Haemoptysis	SIDER	C0019079
止嗽化痰丸	咯血	Hemoptysis	MeSH	D006469
止嗽化痰丸	久嗽	Productive cough	SIDER	C0239134
止嗽化痰丸	久嗽	Cough	SIDER	C0010200
止嗽化痰丸	久嗽	Cough	MeSH	D003371
止嗽化痰丸	痰喘	Asthma	SIDER	C0004096
止嗽化痰丸	痰喘	Asthma	MeSH	D001249
止嗽化痰丸	喘息	Wheezing	SIDER	C0043144
止嗽化痰丸	痰热	Sputum purulent	SIDER	C0241235
止嗽化痰丸	痰热	Sputum	MeSH	D013183
止嗽化痰丸	喘	Asthma	SIDER	C0004096
止嗽化痰丸	喘	Asthma	MeSH	D001249
止嗽化痰丸	气逆	Hiccup	MeSH	D006606
止嗽化痰丸	痰热阻肺	Cough	SIDER	C0010200
止嗽化痰丸	痰热阻肺	Cough	MeSH	D003371
狗皮膏	腹痛	Abdominal pain	SIDER	C0000737
狗皮膏	腹痛	Abdominal pain	MeSH	D015746
狗皮膏	疼痛	Pain	SIDER	C0030193
狗皮膏	疼痛	Ache	SIDER	C0234238
狗皮膏	疼痛	Pain	MeSH	D010146
狗皮膏	痹病	Arthritic pains	SIDER	C0857177
狗皮膏	带下	Leukorrhea	SIDER	C0023533
狗皮膏	带下	Leukorrhea	MeSH	D007973
狗皮膏	麻木	Numbness	SIDER	C0028643
狗皮膏	肿痛	Swelling	SIDER	C0038999
狗皮膏	肿痛	Pain	SIDER	C0030193
狗皮膏	肿痛	Ache	SIDER	C0234238
狗皮膏	肿痛	Pain	MeSH	D010146
狗皮膏	四肢麻木	Quadriplegia	SIDER	C0034372
狗皮膏	四肢麻木	Quadriplegia	MeSH	D011782
狗皮膏	岔气	Hiccup	MeSH	D006606
狗皮膏	冷痛	Pain	SIDER	C0030193
狗皮膏	冷痛	Ache	SIDER	C0234238
狗皮膏	冷痛	Pain	MeSH	D010146
狗皮膏	脘腹冷痛	Abdominal distension	SIDER	C0000731
狗皮膏	跌打损伤	Caustic injury	SIDER	C0854388
狗皮膏	血瘀	Hematoma	MeSH	D006406
狗皮膏	气血瘀滞			
狗皮膏	积聚痞块	Foreign body	SIDER	C0016542
狗皮膏	筋脉拘挛	Extremity contracture	SIDER	C0919768
狗皮膏	局部肿痛	Local swelling	SIDER	C0853619
狗皮膏	脘腹冷	Abdominal discomfort	SIDER	C0232487
狗皮膏	行经腹痛	Dysmenorrhoea	SIDER	C0013390
狗皮膏	肢麻	Numbness of limbs	SIDER	C0239375
夜宁糖浆	头晕	Lightheadedness	SIDER	C0220870
夜宁糖浆	头晕	Dizziness	SIDER	C0012833
夜宁糖浆	头晕	Dizziness	MeSH	D004244
夜宁糖浆	乏力	Asthenia	SIDER	C0004093
夜宁糖浆	乏力	Asthenia	SIDER	C0004093
夜宁糖浆	乏力	Asthenia	MeSH	D001247
夜宁糖浆	乏力	Asthenia	MeSH	D001247
夜宁糖浆	失眠	Insomnia	SIDER	C0917801
夜宁糖浆	多梦	Nightmare	SIDER	C0028084
夜宁糖浆	多梦	Bad dreams	SIDER	C0857051
夜宁糖浆	神经衰弱	Neurasthenia	MeSH	D009440
夜宁糖浆	心血不足	Asthenia	SIDER	C0004093
夜宁糖浆	心血不足	Asthenia	MeSH	D001247
断血流颗粒	便血	Haematochezia	SIDER	C0018932
断血流颗粒	咯血	Haemoptysis	SIDER	C0019079
断血流颗粒	咯血	Hemoptysis	MeSH	D006469
断血流颗粒	吐血	Hematemesis	MeSH	D006396
断血流颗粒	崩漏	Metrorrhagia	SIDER	C0025874
断血流颗粒	崩漏	Metrorrhagia	MeSH	D008796
断血流颗粒	尿血	Urethral haemorrhage	SIDER	C0241558
断血流颗粒	血热	Blood disorder	SIDER	C0018939
断血流颗粒	出血	Hyphaema	SIDER	C0020581
断血流颗粒	出血	Haemorrhage	SIDER	C0019080
断血流颗粒	出血	Hemorrhage	MeSH	D006470
断血流颗粒	月经过多	Menorrhagia	SIDER	C0025323
断血流颗粒	月经过多	Menometrorrhagia	SIDER	C0232943
断血流颗粒	月经过多	Menorrhagia	MeSH	D008595
断血流颗粒	血小板减少	Thrombocytopenia	SIDER	C0040034
断血流颗粒	血小板减少	Thrombocytopenia	MeSH	D013921
断血流颗粒	子宫出血	Uterine haemorrhage	SIDER	C0042134
断血流颗粒	子宫出血	Uterine Hemorrhage	MeSH	D014592
断血流颗粒	出血症	Hyphaema	SIDER	C0020581
断血流颗粒	出血症	Hemorrhage symptom	SIDER	C0858540
断血流颗粒	出血症	Haemorrhage	SIDER	C0019080
断血流颗粒	出血症	Hemorrhage	MeSH	D006470
断血流颗粒	衄血	Haemorrhage	SIDER	C0019080
断血流颗粒	衄血	Hemorrhage	MeSH	D006470
刀豆	呕吐	Vomiting	SIDER	C0042963
刀豆	呕吐	Gagging	SIDER	C0016927
刀豆	呕吐	Vomiting	MeSH	D014839
刀豆	呕吐	Gagging	MeSH	D005683
刀豆	呃逆	Hiccup	MeSH	D006606
刀豆	虚寒	Typhoid fever	SIDER	C0041466
刀豆	虚寒	Asthenia	SIDER	C0004093
刀豆	虚寒	Asthenia	SIDER	C0004093
刀豆	虚寒	Typhoid fever	MeSH	D014435
刀豆	虚寒	Asthenia	MeSH	D001247
刀豆	虚寒	Asthenia	MeSH	D001247
土鳖虫(?虫）	腹痛	Abdominal pain	SIDER	C0000737
土鳖虫(?虫）	腹痛	Abdominal pain	MeSH	D015746
土鳖虫(?虫）	经闭	Menopause	SIDER	C0025320
土鳖虫(?虫）	经闭	Menopause	MeSH	D008593
土鳖虫(?虫）	跌打损伤	Caustic injury	SIDER	C0854388
土鳖虫(?虫）	血瘀	Hematoma	MeSH	D006406
土鳖虫(?虫）	筋伤	Injury	SIDER	C3263723
土鳖虫(?虫）	骨折	Bone disorder	SIDER	C0005940
土鳖虫(?虫）	_瘕	Neoplasm	SIDER	C0027651
土鳖虫(?虫）	_瘕痞块	Neoplasm	SIDER	C0027651
小驳骨	腹痛	Abdominal pain	SIDER	C0000737
小驳骨	腹痛	Abdominal pain	MeSH	D015746
小驳骨	经闭	Menopause	SIDER	C0025320
小驳骨	经闭	Menopause	MeSH	D008593
小驳骨	产后腹痛	Abdominal pain	SIDER	C0000737
小驳骨	产后腹痛	Abdominal pain	MeSH	D015746
小驳骨	跌打损伤	Caustic injury	SIDER	C0854388
小驳骨	血瘀	Hematoma	MeSH	D006406
小驳骨	筋伤	Injury	SIDER	C3263723
小驳骨	骨折	Bone disorder	SIDER	C0005940
小通草	小便不利	Micturition disorder	SIDER	C0042035
小通草	乳汁不下	Breast Diseases	MeSH	D001941
小通草	淋证	Pollakiuria	SIDER	C0042023
天葵子	痈肿	Carbuncle	SIDER	C0007078
天葵子	痈肿	Carbuncle	MeSH	D002270
天葵子	乳痈	Carbuncle	SIDER	C0007078
天葵子	乳痈	Carbuncle	MeSH	D002270
天葵子	瘰疬	King's Evil	MeSH	D018601
天葵子	蛇虫咬伤	Snake Bites	MeSH	D012909
火麻仁	便秘	Constipation	SIDER	C0009806
火麻仁	便秘	Constipation	MeSH	D003248
水牛角	高热	Hyperpyrexia	SIDER	C0392676
水牛角	吐血	Hematemesis	MeSH	D006396
水牛角	神昏	Syncope	SIDER	C0039070
水牛角	神昏	Syncope	MeSH	D013575
水牛角	发斑	Macule	SIDER	C0332573
水牛角	癫狂	Epilepsy	SIDER	C0014544
水牛角	癫狂	Epilepsy	MeSH	D004827
水牛角	惊风	Convulsion neonatal	SIDER	C0159020
水牛角	神昏谵语	Lightheadedness	SIDER	C0220870
水牛角	发疹	Exanthema	MeSH	D005076
水牛角	谵语	Obnubilation	SIDER	C0877450
水牛角	衄血	Haemorrhage	SIDER	C0019080
水牛角	衄血	Hemorrhage	MeSH	D006470
仙鹤草	咯血	Haemoptysis	SIDER	C0019079
仙鹤草	咯血	Hemoptysis	MeSH	D006469
仙鹤草	吐血	Hematemesis	MeSH	D006396
仙鹤草	阴痒	Pruritus genital	SIDER	C0033777
仙鹤草	崩漏	Metrorrhagia	SIDER	C0025874
仙鹤草	崩漏	Metrorrhagia	MeSH	D008796
仙鹤草	带下	Leukorrhea	SIDER	C0023533
仙鹤草	带下	Leukorrhea	MeSH	D007973
仙鹤草	痈肿	Carbuncle	SIDER	C0007078
仙鹤草	痈肿	Carbuncle	MeSH	D002270
仙鹤草	疮毒	Skin ulcer	SIDER	C0037299
仙鹤草	疮毒	Skin ulcer	MeSH	D012883
仙鹤草	下血	Haemorrhage	SIDER	C0019080
仙鹤草	下血	Hemorrhage	MeSH	D006470
仙鹤草	劳伤	Caustic injury	SIDER	C0854388
冬虫夏草	咯血	Haemoptysis	SIDER	C0019079
冬虫夏草	咯血	Hemoptysis	MeSH	D006469
冬虫夏草	遗精	Ejaculation	MeSH	D004542
冬虫夏草	阳痿	Yang Deficiency	MeSH	D016711
冬虫夏草	虚喘	Asthma	SIDER	C0004096
冬虫夏草	虚喘	Asthma	SIDER	C0004096
冬虫夏草	虚喘	Asthma	MeSH	D001249
冬虫夏草	虚喘	Asthma	MeSH	D001249
冬虫夏草	久咳	Persistent cough	SIDER	C0562483
冬虫夏草	劳嗽	Productive cough	SIDER	C0239134
冬虫夏草	劳嗽	Cough	SIDER	C0010200
冬虫夏草	劳嗽	Cough	MeSH	D003371
冬虫夏草	腰膝酸痛	Flank pain	SIDER	C0016199
冬虫夏草	腰膝酸痛	Flank pain	MeSH	D021501
冬虫夏草	喘	Asthma	SIDER	C0004096
冬虫夏草	喘	Asthma	MeSH	D001249
冬虫夏草	精亏	Oligospermia	SIDER	C0028960
冬虫夏草	精亏	Oligospermia	MeSH	D009845
冬虫夏草	劳嗽咯血	Hemoptysis	MeSH	D006469
冬虫夏草	膝酸痛	Knee pain	SIDER	C0231749
地枫皮	腰痛	Low back pain	SIDER	C0024031
地枫皮	腰痛	Low back pain	SIDER	C0024031
地枫皮	腰痛	Loin pain	SIDER	C0235632
地枫皮	腰痛	Flank pain	SIDER	C0016199
地枫皮	腰痛	Flank pain	MeSH	D021501
地枫皮	腰痛	Low back pain	MeSH	D017116
地枫皮	腰痛	Low back pain	MeSH	D017116
地枫皮	风湿痹痛	Rheumatism	SIDER	C0035435
地枫皮	痹痛	Arthritic pains	SIDER	C0857177
地枫皮	劳伤	Caustic injury	SIDER	C0854388
地骨皮	咳嗽	Productive cough	SIDER	C0239134
地骨皮	咳嗽	Cough	SIDER	C0010200
地骨皮	咳嗽	Cough	MeSH	D003371
地骨皮	咯血	Haemoptysis	SIDER	C0019079
地骨皮	咯血	Hemoptysis	MeSH	D006469
地骨皮	盗汗	Night sweats	SIDER	C0028081
地骨皮	骨蒸			
地骨皮	潮热	Hot flush	SIDER	C0600142
地骨皮	消渴	Diabetes mellitus	SIDER	C0011849
地骨皮	消渴	Diabetes mellitus	MeSH	D003920
地骨皮	肺热	Pneumonia	SIDER	C0032285
地骨皮	肺热	Pneumonia	MeSH	D011014
地骨皮	渴	Thirst	SIDER	C0039971
地骨皮	渴	Thirst	MeSH	D013894
地骨皮	肺热咳嗽	Cough	SIDER	C0010200
地骨皮	肺热咳嗽	Cough	MeSH	D003371
地骨皮	衄血	Haemorrhage	SIDER	C0019080
地骨皮	衄血	Hemorrhage	MeSH	D006470
百合	失眠	Insomnia	SIDER	C0917801
百合	多梦	Nightmare	SIDER	C0028084
百合	多梦	Bad dreams	SIDER	C0857051
百合	惊悸	Palpitations	SIDER	C0030252
百合	咳血	Haemorrhage	SIDER	C0019080
百合	咳血	Haemoptysis	SIDER	C0019079
百合	咳血	Haematemesis	SIDER	C0018926
百合	咳血	Hemorrhage	MeSH	D006470
百合	咳血	Hemoptysis	MeSH	D006469
百合	咳血	Hematemesis	MeSH	D006396
百合	咳血	Hematemesis	MeSH	D006396
百合	燥咳	Productive cough	SIDER	C0239134
百合	劳嗽	Productive cough	SIDER	C0239134
百合	劳嗽	Cough	SIDER	C0010200
百合	劳嗽	Cough	MeSH	D003371
百合	虚烦	Asthenia	SIDER	C0004093
百合	虚烦	Boredom	MeSH	D001887
百合	虚烦	Asthenia	MeSH	D001247
百合	精神恍惚	Mental state abnormal	SIDER	C0278061
苏木	经闭	Menopause	SIDER	C0025320
苏木	经闭	Menopause	MeSH	D008593
苏木	痛经	Dysmenorrhoea	SIDER	C0013390
苏木	痛经	Dysmenorrhea	MeSH	D004412
苏木	刺痛	Smarting	SIDER	C0235048
苏木	肿痛	Swelling	SIDER	C0038999
苏木	肿痛	Pain	SIDER	C0030193
苏木	肿痛	Ache	SIDER	C0234238
苏木	肿痛	Pain	MeSH	D010146
苏木	跌打损伤	Caustic injury	SIDER	C0854388
苏木	筋伤	Injury	SIDER	C3263723
苏木	骨折	Bone disorder	SIDER	C0005940
苏木	痈疽	Carbuncle	SIDER	C0007078
苏木	痈疽	Carbuncle	MeSH	D002270
苏木	胸腹刺痛	Smarting	SIDER	C0235048
苏木	痈疽肿痛	Abscesses of skin	SIDER	C0149777
伸筋草	关节酸痛	Arthritic pains	SIDER	C0857177
伸筋草	关节酸痛	Arthralgia	SIDER	C0003862
伸筋草	关节酸痛	Arthralgia	MeSH	D018771
伸筋草	屈伸不利	Joint range of motion decreased	SIDER	C0877027
阿魏	腹痛	Abdominal pain	SIDER	C0000737
阿魏	腹痛	Abdominal pain	MeSH	D015746
阿魏	食积	Dyspepsia aggravated	SIDER	C0853926
阿魏	食积	Dyspepsia	SIDER	C0013395
阿魏	食积	Dyspepsia	MeSH	D004415
阿魏	积滞	Dyspepsia	MeSH	D004415
阿魏	_瘕	Neoplasm	SIDER	C0027651
鸡血藤	月经不调	Menstruation Disturbances	MeSH	D008599
鸡血藤	经闭	Menopause	SIDER	C0025320
鸡血藤	经闭	Menopause	MeSH	D008593
鸡血藤	痛经	Dysmenorrhoea	SIDER	C0013390
鸡血藤	痛经	Dysmenorrhea	MeSH	D004412
鸡血藤	风湿痹痛	Rheumatism	SIDER	C0035435
鸡血藤	麻木	Numbness	SIDER	C0028643
鸡血藤	瘫痪	Abasia	SIDER	C0877217
鸡血藤	痹痛	Arthritic pains	SIDER	C0857177
鸡血藤	麻木瘫痪	Spastic paralysis	SIDER	C0085621
鸡冠花	便血	Haematochezia	SIDER	C0018932
鸡冠花	吐血	Hematemesis	MeSH	D006396
鸡冠花	崩漏	Metrorrhagia	SIDER	C0025874
鸡冠花	崩漏	Metrorrhagia	MeSH	D008796
鸡冠花	带下	Leukorrhea	SIDER	C0023533
鸡冠花	带下	Leukorrhea	MeSH	D007973
鸡冠花	久痢	Dysentery	SIDER	C0013369
鸡冠花	久痢	Dysentery	MeSH	D004403
鸡冠花	痔血	Haemorrhoidal haemorrhage	SIDER	C0265031
鸡冠花	久痢不止	Dysentery	SIDER	C0013369
鸡冠花	久痢不止	Dysentery	MeSH	D004403
青礞石	胸闷	Chest heaviness	SIDER	C0742339
青礞石	烦躁	Restlessness aggravated	SIDER	C0856081
青礞石	抽搐	Convulsion	SIDER	C0036572
青礞石	抽搐	Tics	MeSH	D020323
青礞石	癫痫	Epilepsy	SIDER	C0014544
青礞石	癫痫	Epilepsy	MeSH	D004827
青礞石	喘急	Gasping	SIDER	C0425449
青礞石	惊风	Convulsion neonatal	SIDER	C0159020
青礞石	惊风抽搐	Convulsion	SIDER	C0036572
青礞石	喘	Asthma	SIDER	C0004096
青礞石	喘	Asthma	MeSH	D001249
青礞石	发狂	Mania	SIDER	C0338831
青礞石	顽痰	Sputum	MeSH	D013183
荜澄茄	腹痛	Abdominal pain	SIDER	C0000737
荜澄茄	腹痛	Abdominal pain	MeSH	D015746
荜澄茄	呕逆	Vomiting	SIDER	C0042963
荜澄茄	呕逆	Gagging	SIDER	C0016927
荜澄茄	呕逆	Vomiting	MeSH	D014839
荜澄茄	呕逆	Hiccup	MeSH	D006606
荜澄茄	呕逆	Gagging	MeSH	D005683
荜澄茄	寒疝	Hernia	SIDER	C0019270
荜澄茄	寒疝	Hernia	MeSH	D006547
荜澄茄	冷痛	Pain	SIDER	C0030193
荜澄茄	冷痛	Ache	SIDER	C0234238
荜澄茄	冷痛	Pain	MeSH	D010146
荜澄茄	脘腹冷痛	Abdominal distension	SIDER	C0000731
荜澄茄	小便浑浊	Urine abnormality	SIDER	C0235639
荜澄茄	脘腹冷	Abdominal discomfort	SIDER	C0232487
荔枝核	腹痛	Abdominal pain	SIDER	C0000737
荔枝核	腹痛	Abdominal pain	MeSH	D015746
荔枝核	寒疝	Hernia	SIDER	C0019270
荔枝核	寒疝	Hernia	MeSH	D006547
荔枝核	肿痛	Swelling	SIDER	C0038999
荔枝核	肿痛	Pain	SIDER	C0030193
荔枝核	肿痛	Ache	SIDER	C0234238
荔枝核	肿痛	Pain	MeSH	D010146
荔枝核	睾丸肿	Testicular swelling	SIDER	C2584688
南沙参	口干	Dry mouth	SIDER	C0043352
南沙参	呕吐	Vomiting	SIDER	C0042963
南沙参	呕吐	Gagging	SIDER	C0016927
南沙参	呕吐	Vomiting	MeSH	D014839
南沙参	呕吐	Gagging	MeSH	D005683
南沙参	食少	Decreased appetite	SIDER	C0232462
南沙参	食少	Decreased appetite	SIDER	C0232462
南沙参	干咳	Dry cough	SIDER	C0850149
南沙参	痰黏	Sputum purulent	SIDER	C0241235
南沙参	痰黏	Sputum	MeSH	D013183
南沙参	燥咳	Productive cough	SIDER	C0239134
南沙参	烦热	Restlessness aggravated	SIDER	C0856081
南沙参	劳嗽	Productive cough	SIDER	C0239134
南沙参	劳嗽	Cough	SIDER	C0010200
南沙参	劳嗽	Cough	MeSH	D003371
南沙参	肺热	Pneumonia	SIDER	C0032285
南沙参	肺热	Pneumonia	MeSH	D011014
南沙参	虚劳	Asthenia	SIDER	C0004093
南沙参	虚劳	Asthenia	SIDER	C0004093
南沙参	虚劳	Asthenia	MeSH	D001247
南沙参	虚劳	Asthenia	MeSH	D001247
南沙参	胃阴不足	Yin Deficiency	MeSH	D016710
南板蓝根	发热	Fever chills	SIDER	C0085594
南板蓝根	发热	Fever	MeSH	D005334
南板蓝根	咽痛	Throat tightness	SIDER	C0236071
南板蓝根	发斑	Macule	SIDER	C0332573
南板蓝根	丹毒	Erysipelas	SIDER	C0014733
南板蓝根	丹毒	Erysipelas	MeSH	D004886
南板蓝根	温毒发斑	Communicable Diseases	MeSH	D003141
焦栀子	吐血	Hematemesis	MeSH	D006396
焦栀子	尿血	Urethral haemorrhage	SIDER	C0241558
焦栀子	血热	Blood disorder	SIDER	C0018939
焦栀子	衄血	Haemorrhage	SIDER	C0019080
焦栀子	衄血	Hemorrhage	MeSH	D006470
枸骨叶	头晕	Lightheadedness	SIDER	C0220870
枸骨叶	头晕	Dizziness	SIDER	C0012833
枸骨叶	头晕	Dizziness	MeSH	D004244
枸骨叶	目眩	Lightheadedness	SIDER	C0220870
枸骨叶	咯血	Haemoptysis	SIDER	C0019079
枸骨叶	咯血	Hemoptysis	MeSH	D006469
枸骨叶	骨蒸			
枸骨叶	头晕目眩	Dizziness	SIDER	C0012833
枸骨叶	头晕目眩	Dizziness	MeSH	D004244
枸骨叶	潮热	Hot flush	SIDER	C0600142
枸骨叶	肺痨	Tuberculosis	SIDER	C0041296
枸骨叶	肺痨	Tuberculosis	MeSH	D014376
柿蒂	呃逆	Hiccup	MeSH	D006606
禹余粮	崩漏	Metrorrhagia	SIDER	C0025874
禹余粮	崩漏	Metrorrhagia	MeSH	D008796
禹余粮	带下	Leukorrhea	SIDER	C0023533
禹余粮	带下	Leukorrhea	MeSH	D007973
禹余粮	久痢	Dysentery	SIDER	C0013369
禹余粮	久痢	Dysentery	MeSH	D004403
禹余粮	出血	Hyphaema	SIDER	C0020581
禹余粮	出血	Haemorrhage	SIDER	C0019080
禹余粮	出血	Hemorrhage	MeSH	D006470
禹余粮	久泻	Diarrhoea	SIDER	C0011991
禹余粮	久泻	Diarrhea	MeSH	D003967
禹余粮	大便出血	Blood in stool	SIDER	C1321898
禹余粮	久泻久痢	Chronic diarrhea	SIDER	C0401151
高山辣根菜	咳嗽	Productive cough	SIDER	C0239134
高山辣根菜	咳嗽	Cough	SIDER	C0010200
高山辣根菜	咳嗽	Cough	MeSH	D003371
高山辣根菜	发热	Fever chills	SIDER	C0085594
高山辣根菜	发热	Fever	MeSH	D005334
高山辣根菜	咯血	Haemoptysis	SIDER	C0019079
高山辣根菜	咯血	Hemoptysis	MeSH	D006469
高山辣根菜	浮肿	Oedema	SIDER	C0013604
高山辣根菜	出血	Hyphaema	SIDER	C0020581
高山辣根菜	出血	Haemorrhage	SIDER	C0019080
高山辣根菜	出血	Hemorrhage	MeSH	D006470
高山辣根菜	创伤出血	Haemorrhage	SIDER	C0019080
高山辣根菜	肺热	Pneumonia	SIDER	C0032285
高山辣根菜	肺热	Pneumonia	MeSH	D011014
高山辣根菜	肺热咳嗽	Cough	SIDER	C0010200
高山辣根菜	肺热咳嗽	Cough	MeSH	D003371
高山辣根菜	肢浮肿	Oedema	SIDER	C0013604
高山辣根菜	四肢浮肿	Oedema	SIDER	C0013604
海风藤	疼痛	Pain	SIDER	C0030193
海风藤	疼痛	Ache	SIDER	C0234238
海风藤	疼痛	Pain	MeSH	D010146
海风藤	痹痛	Arthritic pains	SIDER	C0857177
海风藤	屈伸不利	Joint range of motion decreased	SIDER	C0877027
海风藤	肢节疼痛	Arthritic pains	SIDER	C0857177
海风藤	筋脉拘挛	Extremity contracture	SIDER	C0919768
浮萍	水肿	Edema	MeSH	D004487
浮萍	尿少	Micturition disorder	SIDER	C0042035
浮萍	瘙痒	Pruritus	SIDER	C0033774
浮萍	瘙痒	Pruritus	MeSH	D011537
浮萍	麻疹不透	Measles	SIDER	C0025007
浮萍	麻疹不透	Measles	MeSH	D008457
浮萍	风热	Hot Temperature	MeSH	D006358
浮萍	风疹瘙痒	Rubella	MeSH	D012409
通草	水肿	Edema	MeSH	D004487
通草	尿少	Micturition disorder	SIDER	C0042035
通草	热淋证	Gonorrhoea	SIDER	C0018081
通草	乳汁不下	Breast Diseases	MeSH	D001941
通草	淋证	Pollakiuria	SIDER	C0042023
菥_	腹胀	Distention	SIDER	C0012359
菥_	腹胀	Abdominal distension	SIDER	C0000731
菥_	水肿	Edema	MeSH	D004487
菥_	目赤	Bloodshot eye	SIDER	C0005858
菥_	胁痛	Flank Pain	SIDER	C0016199
菥_	胁痛	Flank Pain	MeSH	D021501
菥_	带下	Leukorrhea	SIDER	C0023533
菥_	带下	Leukorrhea	MeSH	D007973
菥_	胀痛	Bloated feeling	SIDER	C0857257
菥_	肿痛	Swelling	SIDER	C0038999
菥_	肿痛	Pain	SIDER	C0030193
菥_	肿痛	Ache	SIDER	C0234238
菥_	肿痛	Pain	MeSH	D010146
菥_	痈肿	Carbuncle	SIDER	C0007078
菥_	痈肿	Carbuncle	MeSH	D002270
菥_	脘腹胀痛	Abdominal distension	SIDER	C0000731
菥_	目赤肿痛	Ocular discomfort	SIDER	C0948595
菥_	疮疖痈肿	Skin Diseases	MeSH	D012871
菝葜	带下	Leukorrhea	SIDER	C0023533
菝葜	带下	Leukorrhea	MeSH	D007973
菝葜	风湿痹痛	Rheumatism	SIDER	C0035435
菝葜	痈肿	Carbuncle	SIDER	C0007078
菝葜	痈肿	Carbuncle	MeSH	D002270
菝葜	带下量多	Vaginal disorder	SIDER	C0042251
菝葜	痹痛	Arthritic pains	SIDER	C0857177
菝葜	小便淋浊	Dysuria	SIDER	C0013428
菝葜	小便淋浊	Dysuria	MeSH	D053159
菝葜	淋浊	Dysuria	SIDER	C0013428
菝葜	淋浊	Dysuria	MeSH	D053159
蛇蜕	抽搐	Convulsion	SIDER	C0036572
蛇蜕	抽搐	Tics	MeSH	D020323
蛇蜕	瘙痒	Pruritus	SIDER	C0033774
蛇蜕	瘙痒	Pruritus	MeSH	D011537
蛇蜕	惊风	Convulsion neonatal	SIDER	C0159020
蛇蜕	喉痹	Laryngeal disorder	SIDER	C0023051
蛇蜕	皮肤瘙痒	Pruritus	SIDER	C0033774
蛇蜕	皮肤瘙痒	Pruritus	MeSH	D011537
蛇蜕	痉挛	Spasm	MeSH	D013035
银柴胡	发热	Fever chills	SIDER	C0085594
银柴胡	发热	Fever	MeSH	D005334
银柴胡	骨蒸			
银柴胡	骨蒸劳热	Fever	MeSH	D005334
银柴胡	虚热	Hot Temperature	MeSH	D006358
甜瓜子	咳嗽	Productive cough	SIDER	C0239134
甜瓜子	咳嗽	Cough	SIDER	C0010200
甜瓜子	咳嗽	Cough	MeSH	D003371
甜瓜子	便秘	Constipation	SIDER	C0009806
甜瓜子	便秘	Constipation	MeSH	D003248
甜瓜子	跌打损伤	Caustic injury	SIDER	C0854388
甜瓜子	骨折	Bone disorder	SIDER	C0005940
